"subj_idx","series","misNum","shapeNameEn","characterNameEn","CorrectingRT","Dprime"
"sv020012",0,1,"circular",NA,169.002083333333,4.62198267651484
"sv020012",0,1,"pentagon",NA,-6.69791666666663,3.76849852782363
"sv020012",0,1,"square",NA,86.352969858156,3.57095467605393
"sv020012",0,1,"triangle",NA,142.620833333333,4.62198267651484
"sv020012",0,2,"circular",NA,124.8625,4.34782546995881
"sv020012",0,2,"pentagon",NA,68.6208333333333,4.34782546995881
"sv020012",0,2,"square",NA,75.69375,4.62198267651484
"sv020012",0,2,"triangle",NA,96.2604166666667,4.62198267651484
"sv020012",0,3,"circular",NA,94.7958333333333,4.07366826340278
"sv020012",0,3,"pentagon",NA,8.18541666666658,4.07366826340278
"sv020012",0,3,"square",NA,100.341666666667,4.34782546995881
"sv020012",0,3,"triangle",NA,102.360416666667,4.62198267651484
"sv020012",1,1,NA,"friend",77.6833333333333,3.46134071863343
"sv020012",1,1,NA,"mother",67.0354166666667,4.62198267651484
"sv020012",1,1,NA,"self",52.0375,4.62198267651484
"sv020012",1,1,NA,"stranger",103.69375,4.04265573437966
"sv020012",1,2,NA,"friend",36.5250000000001,4.04265573437967
"sv020012",1,2,NA,"mother",84.3416666666666,4.62198267651484
"sv020012",1,2,NA,"self",69.56875,4.07366826340278
"sv020012",1,2,NA,"stranger",83.05625,3.76849852782363
"sv020012",1,3,NA,"friend",116.75,4.62198267651484
"sv020012",1,3,NA,"mother",97.3395833333333,3.84511188260996
"sv020012",1,3,NA,"self",115.175,4.62198267651484
"sv020012",1,3,NA,"stranger",117.762810283688,4.04265573437967
"sv020013",0,1,"circular",NA,57.5729166562501,4.62198267651484
"sv020013",0,1,"pentagon",NA,41.7211050637682,3.11465852322288
"sv020013",0,1,"square",NA,49.5858599351507,3.76849852782363
"sv020013",0,1,"triangle",NA,51.2979166729167,2.64115568816373
"sv020013",0,2,"circular",NA,36.6562500041666,2.69908596222395
"sv020013",0,2,"pentagon",NA,34.9083333458334,2.30069876075202
