"subj_idx","series","misNum","shapeNameEn","characterNameEn","CorrectingRT","Dprime"
"sv020008",0,3,"square",NA,-6.86711798839451,2.82814598505745
"sv020008",0,3,"triangle",NA,47.44375,4.07366826340278
"sv020008",1,1,NA,"friend",50.7545454545455,2.76694479534644
"sv020008",1,1,NA,"mother",26.2186552072801,3.18920059852857
"sv020008",1,1,NA,"self",48.7618794326241,4.03470434071203
"sv020008",1,1,NA,"stranger",39.2915113871636,2.40404810956243
"sv020008",1,2,NA,"friend",21.8234042553191,2.24394151852002
"sv020008",1,2,NA,"mother",20.2208333333333,3.29499569276449
"sv020008",1,2,NA,"self",81.3874999999999,4.34782546995881
"sv020008",1,2,NA,"stranger",-0.163043478260875,2.48407561550724
"sv020008",1,3,NA,"friend",8.80292929292932,2.10969689953821
"sv020008",1,3,NA,"mother",25.9396217494091,3.37569802250879
"sv020008",1,3,NA,"self",65.0796542553192,4.33906048319133
"sv020008",1,3,NA,"stranger",7.47295508274226,3.3275548630671
"sv020009",0,1,"circular",NA,67.2833333333333,4.34782546995881
"sv020009",0,1,"pentagon",NA,39.4677659574469,2.90564101715538
"sv020009",0,1,"square",NA,27.715,3.84511188260996
"sv020009",0,1,"triangle",NA,41.7455208333333,4.07366826340278
"sv020009",0,2,"circular",NA,89.722664199815,3.73974445144363
"sv020009",0,2,"pentagon",NA,34.1372340425532,3.55146549565254
"sv020009",0,2,"square",NA,93.9177374031008,3.51435942372023
"sv020009",0,2,"triangle",NA,63.5963904007917,4.01878960651594
"sv020009",0,3,"circular",NA,63.8541267730496,4.33906048319133
"sv020009",0,3,"pentagon",NA,40.5073995271867,4.03794391712929
"sv020009",0,3,"square",NA,68.4530363475177,3.56023048242002
"sv020009",0,3,"triangle",NA,59.0218905141844,4.6140312828472
"sv020009",1,1,NA,"friend",84.3017073170732,3.45183594100766
"sv020009",1,1,NA,"mother",0.192499999999995,3.69104519869088
"sv020009",1,1,NA,"self",63.5554710144927,3.79598115528712
"sv020009",1,1,NA,"stranger",1.53414130434783,3.9790501851232
"sv020009",1,2,NA,"friend",31.6164130434782,3.37882358452175
"sv020009",1,2,NA,"mother",53.3540425531914,3.44359306480212
"sv020009",1,2,NA,"self",64.9799002659574,3.44851569372998
"sv020009",1,2,NA,"stranger",51.8260420076377,3.75500218597955
"sv020009",1,3,NA,"friend",43.86340625,2.58988085131446
"sv020009",1,3,NA,"mother",73.2563544891641,3.28963375078349
"sv020009",1,3,NA,"self",70.9574805068225,3.44215993718519
"sv020009",1,3,NA,"stranger",0.0137373737372855,4.08061257794789
"sv020010",0,1,"circular",NA,79.2960222016651,3.54045873100159
"sv020010",0,1,"pentagon",NA,-22.5527186761229,2.74708169067096
"sv020010",0,1,"square",NA,32.3125,3.46332879224449
"sv020010",0,1,"triangle",NA,32.5090579710145,4.02266664476715
"sv020010",0,2,"circular",NA,48.2064393939394,3.06684213224118
"sv020010",0,2,"pentagon",NA,-4.24191919191924,2.34583004972777
"sv020010",0,2,"square",NA,63.0217391304348,2.48407561550724
"sv020010",0,2,"triangle",NA,27.1295289855072,2.47981115216938
"sv020010",0,3,"circular",NA,39.0732323232323,1.5548347932201
"sv020010",0,3,"pentagon",NA,15.6244588744588,2.5149388537308
"sv020010",0,3,"square",NA,69.0926829268292,2.23016427817117
"sv020010",0,3,"triangle",NA,54.4103359173126,2.54300572774707
"sv020010",1,1,NA,"friend",21.75,1.51304321512062
"sv020010",1,1,NA,"mother",-31.1900386847195,1.42611391688589
"sv020010",1,1,NA,"self",48.6204061895551,2.79728430793269
"sv020010",1,1,NA,"stranger",92.7619047619048,1.77469152463956
"sv020010",1,2,NA,"friend",23.9811439346323,2.12921191445436
"sv020010",1,2,NA,"mother",8.04999999999995,1.82166639211914
"sv020010",1,2,NA,"self",57.5,2.93046758537104
"sv020010",1,2,NA,"stranger",12.179268292683,2.81014161664815
"sv020010",1,3,NA,"friend",21.7578947368421,1.408574636792
"sv020010",1,3,NA,"mother",64.6049953746531,1.712633636751
"sv020010",1,3,NA,"self",117.212765957447,2.74304094560566
"sv020010",1,3,NA,"stranger",78.6904761904761,1.5647710945597
"sv020011",0,1,"circular",NA,74.9388586956521,4.33172934094448
"sv020011",0,1,"pentagon",NA,82.1770833333334,3.11465852322288
"sv020011",0,1,"square",NA,90.0957890070922,3.41106327203454
"sv020011",0,1,"triangle",NA,54.0527777777778,3.39286889929602
"sv020011",0,2,"circular",NA,43.7437500000001,4.62198267651484
"sv020011",0,2,"pentagon",NA,29.61875,3.41982825880203
"sv020011",0,2,"square",NA,80.4787677304964,4.6140312828472
"sv020011",0,2,"triangle",NA,105.80899822695,4.03278787065848
"sv020011",0,3,"circular",NA,53.6229166666667,3.84511188260997
"sv020011",0,3,"pentagon",NA,-25.5011775362318,3.39657151563999
"sv020011",0,3,"square",NA,102.625088652482,3.75863066410245
"sv020011",0,3,"triangle",NA,20.7971014492754,4.05592033228453
"sv020011",1,1,NA,"friend",153.202525252525,2.82296369359294
